R_m,f0_Hz,n,duty,PWM_amp,x_knR,G_candidate,weighted_contribution
0.03,366624.2423634722,2,0.382,0.2149651092891831,0.1263561140454901,0.9973411455076148,0.2143935483426435
0.03,376474.7871633839,2,0.382,0.2149651092891831,0.12975107929417073,0.9971964705301353,0.21436244827029818
0.03,386589.9986755398,2,0.382,0.2149651092891831,0.1332372612530743,0.9970439304214112,0.21432965746915533
0.03,396976.9880262771,2,0.382,0.2149651092891831,0.1368171107538334,0.9968830983833734,0.21429508419252136
0.03,407643.0574053182,2,0.382,0.2149651092891831,0.14049314447759104,0.9967135245455782,0.2142586317339471
0.03,418595.7051993051,2,0.382,0.2149651092891831,0.14426794672426044,0.996534734727752,0.21422019816121832
0.03,429842.6312632634,2,0.382,0.2149651092891831,0.14814417122932141,0.9963462291370734,0.21417967603631646
0.03,441391.74233370175,2,0.382,0.2149651092891831,0.15212454302943165,0.9961474809968686,0.2141369521206363
0.03,453251.1575871508,2,0.382,0.2149651092891831,0.15621186037816281,0.9959379351032535,0.21409190706471423
0.03,465429.21434805106,2,0.382,0.2149651092891831,0.16040899671320966,0.9957170063060886,0.21404441508168656
0.03,477934.47395000135,2,0.382,0.2149651092891831,0.16471890267645464,0.9954840779104513,0.21399434360366185
0.03,490775.72775448835,2,0.382,0.2149651092891831,0.16914460818830734,0.9952384999946553,0.21394155292015374
0.03,503962.0033313292,2,0.382,0.2149651092891831,0.17368922457777874,0.9949795876406761,0.21388589579768427
0.03,517502.5708051715,2,0.382,0.2149651092891831,0.17835594676978603,0.9947066190726574,0.21382721707962765
0.03,531406.9493725123,2,0.382,0.2149651092891831,0.18314805553122676,0.994418833698987,0.21376535326532475
0.03,545684.9139938183,2,0.382,0.2149651092891831,0.18806891977740128,0.9941154300532408,0.21370013206745817
0.03,560346.502265451,2,0.382,0.2149651092891831,0.19312199894040374,0.9937955636290993,0.21363137194663465
0.03,575402.0214762287,2,0.382,0.2149651092891831,0.19831084540114896,0.9934583446041406,0.21355888162208003
0.03,590862.055853586,2,0.382,0.2149651092891831,0.2036391069867423,0.9931028354472119,0.21348245955730755
0.03,606737.4740044235,2,0.382,0.2149651092891831,0.20911052953495,0.9927280484038775,0.213401893419577
0.03,623039.4365558823,2,0.382,0.2149651092891831,0.21472895952757254,0.9923329428542341,0.21331695951191715
0.03,639779.4040014106,2,0.382,0.2149651092891831,0.2204983467945715,0.9919164225371726,0.21322742217643884
0.03,656969.1447576402,2,0.382,0.2149651092891831,0.22642274729085185,0.9914773326349656,0.21313303316762314
0.03,674620.7434377392,2,0.382,0.2149651092891831,0.23250632594765164,0.9910144567118435,0.21303353099422187
0.03,692746.609347052,2,0.382,0.2149651092891831,0.23875335960054292,0.9905265135000239,0.21292864022836613
0.03,711359.485207005,2,0.382,0.2149651092891831,0.24516823999610377,0.9900121535264574,0.21281807078043444
0.03,730472.4561134059,2,0.382,0.2149651092891831,0.251755476879373,0.9894699555733597,0.21270151713819044
0.03,750098.958735438,2,0.382,0.2149651092891831,0.2585197011642608,0.9888984229654108,0.21257865756866035
0.03,770252.7907618149,2,0.382,0.2149651092891831,0.2654656681891415,0.9882959796763354,0.21244915328118374
0.03,790948.1206007368,2,0.382,0.2149651092891831,0.27259826105991886,0.9876609662474076,0.21231264755003418
0.03,812199.4973404666,2,0.382,0.2149651092891831,0.27992249408291364,0.9869916355102882,0.2121687647949787
0.03,834021.8609775302,2,0.382,0.2149651092891831,0.28744351628998654,0.9862861481064735,0.2120171096181155
0.03,856430.5529197303,2,0.382,0.2149651092891831,0.2951666150583756,0.9855425677955387,0.21185726579531014
0.03,879441.3267713565,2,0.382,0.2149651092891831,0.303097219827791,0.9847588565442894,0.21168879522053416
0.03,903070.359408176,2,0.382,0.2149651092891831,0.31124090591738285,0.9839328693888997,0.21151123680140435
0.03,927334.2623499898,2,0.382,0.2149651092891831,0.31960339844526375,0.9830623490621231,0.21132410530422036
0.03,952250.0934387485,2,0.382,0.2149651092891831,0.32819057635334153,0.9821449203777151,0.21112689014681157
0.03,977835.3688304388,2,0.382,0.2149651092891831,0.33700847654029276,0.9811780843643143,0.21091905413752615
0.03,1004108.0753091713,2,0.382,0.2149651092891831,0.34606329810558145,0.9801592121412072,0.2107000321587342
0.03,1031086.6829321253,2,0.382,0.2149651092891831,0.3553614067075077,0.9790855385286351,0.21046922979326674
0.03,1058790.1580142411,2,0.382,0.2149651092891831,0.36490933903834855,0.9779541553856459,0.21022602189228612
0.03,1087237.9764617886,2,0.382,0.2149651092891831,0.3747138074197385,0.9767620046689021,0.20996975108317212
0.03,1116450.1374641843,2,0.382,0.2149651092891831,0.3847817045215197,0.9755058712064006,0.2096997262161237
0.03,1146447.1775536814,2,0.382,0.2149651092891831,0.39512010820737825,0.974182375180709,0.20941522074831712
0.03,1177250.1850428309,2,0.382,0.2149651092891831,0.4057362865106787,0.9727879643171181,0.20911547106463124
0.03,1208880.8148498277,2,0.382,0.2149651092891831,0.4166377027439817,0.9713189057730666,0.208799674734157
0.03,1241361.3037222116,2,0.382,0.2149651092891831,0.4278320207458541,0.9697712777263181,0.2084669887019487
0.03,1274714.4858695897,2,0.382,0.2149651092891831,0.4393271102686466,0.9681409606607034,0.20811652741576284
0.03,1308963.8090163858,2,0.382,0.2149651092891831,0.45113105251103386,0.966423628349793,0.20774736088786214
0.03,1344133.3508858972,2,0.382,0.2149651092891831,0.46325214579920204,0.9646147385406677,0.20735851269235142
0.03,1380247.8361272507,2,0.382,0.2149651092891831,0.47569891142068144,0.9627095233420454,0.20694895789896017
0.03,1417332.653697155,2,0.382,0.2149651092891831,0.4884800996149237,0.9607029793234155,0.20651762094470183
0.03,1455413.8747086702,2,0.382,0.2149651092891831,0.5016046957248343,0.9585898573345871,0.20606337344543196
0.03,1494518.2707595418,2,0.382,0.2149651092891831,0.5150819265135865,0.956364652058195,0.20558503195000147
0.03,1534673.3327529856,2,0.382,0.2149651092891831,0.5289212666511575,0.9540215913112827,0.20508135564047028
0.03,1575907.2902241528,2,0.382,0.2149651092891831,0.5431324453751446,0.9515546251161335,0.2045510439827173
0.03,1618249.1311858634,2,0.382,0.2149651092891831,0.557725453330548,0.9489574145651145,0.2039927343327705
0.03,1661728.622507559,2,0.382,0.2149651092891831,0.5727105495933243,0.9462233205094719,0.20340499950529237
0.03,1706376.3308418032,2,0.382,0.2149651092891831,0.588098268882652,0.9433453921078521,0.20278634531191173
0.03,1752223.6441130387,2,0.382,0.2149651092891831,0.6038994289669768,0.9403163552768746,0.2021352080784997
0.03,1799302.7935837097,2,0.382,0.2149651092891831,0.6201251382690454,0.93712860109342,0.20144995215206632
0.03,1847646.876513262,2,0.382,0.2149651092891831,0.636786803675271,0.9337741742065226,0.20072886740972185
0.03,1897289.8794259513,2,0.382,0.2149651092891831,0.6538961385549258,0.9302447613259183,0.19997016678411608
0.03,1948266.7020038136,2,0.382,0.2149651092891831,0.6714651709947916,0.9265316798645269,0.19917198382196843
0.03,2000613.181621601,2,0.382,0.2149651092891831,0.6895062522550637,0.9226258668235032,0.19833237029474168
0.03,2054366.1185409261,2,0.382,0.2149651092891831,0.708032065452448,0.9185178680211136,0.19744929388322616
0.03,2109563.301781327,2,0.382,0.2149651092891831,0.7270556344765591,0.9141978277806612,0.19652063596080363
0.03,2166243.535686445,2,0.382,0.2149651092891831,0.7465903331458844,0.9096554792081402,0.1955441895034821
0.03,2224446.6672039866,2,0.382,0.2149651092891831,0.7666498946097551,0.9048801352073432,0.1945176571584573
0.03,2284213.613898645,2,0.382,0.2149651092891831,0.7872484210029282,0.8998606803989324,0.1934386495069952
0.03,2345586.3927177046,2,0.382,0.2149651092891831,0.8084003933595776,0.8945855641306156,0.1923046835618633
0.03,2408608.1495294767,2,0.382,0.2149651092891831,0.8301206817936432,0.8890427947882225,0.19111318154441104
0.03,2473323.1894554296,2,0.382,0.2149651092891831,0.8524245559527212,0.8832199356422317,0.1898614699917176
0.03,2539777.0080172666,2,0.382,0.2149651092891831,0.8753276957528251,0.8771041024913719,0.18854677925004862
0.03,2608016.3231208725,2,0.382,0.2149651092891831,0.8988462024015726,0.8706819633943768,0.18716624341719273
0.03,2678089.1078996155,2,0.382,0.2149651092891831,0.9229966097175458,0.8639397408129897,0.18571690080313286
0.03,2750044.6244400875,2,0.382,0.2149651092891831,0.9477958957537818,0.8568632165240044,0.18419569498596358
0.03,2823933.4584139986,2,0.382,0.2149651092891831,0.973261494733567,0.849437739695594,0.18259947654802003
0.03,2899807.5546405674,2,0.382,0.2149651092891831,0.9994113093069255,0.8416482385635287,0.1809250055858574
0.03,2977720.253604409,2,0.382,0.2149651092891831,1.0262637231364151,0.8334792361861727,0.1791689550970255
0.03,3057726.328954595,2,0.382,0.2149651092891831,1.053837613821085,0.8249148708034229,0.17732791535653017
0.03,3139882.026011251,2,0.382,0.2149651092891831,1.0821523661676737,0.8159389213739902,0.175398399406458
0.03,3224245.1013067467,2,0.382,0.2149651092891831,1.1112278858183844,0.806534838917588,0.173376849793453
0.03,3310874.863189304,2,0.382,0.2149651092891831,1.14108461324481,0.7966857843435284,0.17125964670054517
0.03,3399832.213517537,2,0.382,0.2149651092891831,1.1717435381178551,0.7863746735047428,0.1690431176321927
0.03,3491179.6904752604,2,0.382,0.2149651092891831,1.2032262140637486,0.7755842302760388,0.16672354882425566
0.03,3584981.512536653,2,0.382,0.2149651092891831,1.2355547738165256,0.7642970485170196,0.1642971985638612
0.03,3681303.6236126847,2,0.382,0.2149651092891831,1.2687519447776296,0.7524956638429812,0.16176031261764284
0.03,3780213.7394105536,2,0.382,0.2149651092891831,1.3028410649935744,0.7401626361905097,0.1591091419804628
0.03,3881781.3950387137,2,0.382,0.2149651092891831,1.3378460995628967,0.7272806442274624,0.15633996317026397
0.03,3986077.993890971,2,0.382,0.2149651092891831,1.373791657483934,0.7138325927183593,0.15344910130788306
0.03,4093176.857844001,2,0.382,0.2149651092891831,1.4107030089552728,0.6998017340144476,0.15043295623317557
0.03,4203153.278803595,2,0.382,0.2149651092891831,1.448606103141032,0.6851718048910515,0.14728803192027173
0.03,4316084.571635853,2,0.382,0.2149651092891831,1.4875275864134625,0.6699271800010873,0.14401096946472797
0.03,4432050.128520549,2,0.382,0.2149651092891831,1.5274948210856985,0.6540530432502288,0.14059858392320826
0.03,4551131.474764879,2,0.382,0.2149651092891831,1.5685359046478204,0.6375355784230348,0.13704790529145025
0.03,4673412.326116813,2,0.382,0.2149651092891831,1.6106796895197617,0.6203621803967596,0.13335622390786536
0.03,4798978.647618371,2,0.382,0.2149651092891831,1.6539558033349357,0.6025216882662783,0.12952114056726363
0.03,4927918.714040171,2,0.382,0.2149651092891831,1.6983946697688517,0.5840046416645759,0.12554062162081578
0.03,5060323.171939752,2,0.382,0.2149651092891831,1.7440275299273582,0.5648035614928553,0.12141305932323149
0.03,5196285.10338729,2,0.382,0.2149651092891831,1.7908864643095486,0.5449132561658778,0.11713733766482255
0.03,5335900.091403516,2,0.382,0.2149651092891831,1.8390044153607736,0.5243311543241528,0.11271290389301504
0.03,5479266.287155836,2,0.382,0.2149651092891831,1.8884152106316132,0.5030576647565457,0.10813984588315208
0.03,5626484.478959883,2,0.382,0.2149651092891831,1.9391535865590865,0.4810965640051994,0.10341897546002816
0.03,5777658.163135025,2,0.382,0.2149651092891831,1.9912552128868233,0.4584554117787539,0.09855191769723727
0.03,5932893.616763642,2,0.382,0.2149651092891831,2.044756717741362,0.43514599386797576,0.09354120612857961
0.03,6092299.9724053005,2,0.382,0.2149651092891831,2.0996957133822027,0.41118479172729416,0.08839038369170779
0.03,6255989.294818376,2,0.382,0.2149651092891831,2.1561108226437184,0.38659347724257725,0.08310410908593595
0.03,6424076.659743051,2,0.382,0.2149651092891831,2.2140417060875137,0.3613994304351508,0.07768826806054073
0.03,6596680.234801065,2,0.382,0.2149651092891831,2.2735290898843217,0.33563627693921766,0.07215008895365345
0.03,6773921.362569106,2,0.382,0.2149651092891831,2.3346147944450335,0.3093444410188487,0.06649826157161808
0.03,6955924.645884229,2,0.382,0.2149651092891831,2.3973417638209966,0.2825717086459968,0.060743058231117905
0.03,7142818.035441273,2,0.382,0.2149651092891831,2.4617540958942423,0.2553737937276572,0.05489645547825913
0.03,7334732.919743936,2,0.382,0.2149651092891831,2.527897073378893,0.22781489893489193,0.04897225464724325
0.03,7531804.217472526,2,0.382,0.2149651092891831,2.595817195655476,0.19996826073802354,0.04298619902391709
0.03,7734170.472333623,2,0.382,0.2149651092891831,2.6655622114606152,0.17191666618343315,0.03695608493475372
0.03,7941973.950458106,2,0.382,0.2149651092891831,2.7371811524550163,0.14375292665627676,0.030901863589306456
0.03,8155360.740416107,2,0.382,0.2149651092891831,2.8107243676933673,0.11558029136497797,0.024845729964948115
0.03,8374480.855919195,2,0.382,0.2149651092891831,2.8862435590203828,0.08751278057233355,0.018812194439931984
0.03,8599488.341281982,2,0.382,0.2149651092891831,2.9637918174178806,0.059675415711259006,0.012828132260248227
0.03,8830541.37971729,2,0.382,0.2149651092891831,3.0434236603284344,0.03220432050286624,0.006922805276482522
0.03,9067802.404541034,2,0.382,0.2149651092891831,3.125195069981856,0.005246664101990487,0.0011278497220880187
0.03,9311438.213364966,2,0.382,0.2149651092891831,3.209163532751434,-0.021039585784953577,-0.004522776857661689
0.03,9561620.085357584,2,0.382,0.2149651092891831,3.2953880795676076,-0.04648613482052414,-0.009992897052125672
0.03,9818523.901655637,2,0.382,0.2149651092891831,3.3839293274174866,-0.07091509669185053,-0.015244271510616638
0.03,10082330.269010864,2,0.382,0.2149651092891831,3.474849521959387,-0.09414003043118678,-0.02023682193012709
0.03,10353224.646758921,2,0.382,0.2149651092891831,3.5682125812823453,-0.1159673218860843,-0.024928928023215988
0.03,10631397.47719971,2,0.382,0.2149651092891831,3.6640841408413736,-0.13619795142639707,-0.0292778075133383
0.03,10917044.319480825,2,0.382,0.2149651092891831,3.762531599600044,-0.15462968930030999,-0.033239988059793564
0.03,11210365.987078195,2,0.382,0.2149651092891831,3.8636241674128455,-0.17105975771932397,-0.03677187951311566
0.03,11511568.688970588,2,0.382,0.2149651092891831,3.967432913680621,-0.18528799432833495,-0.039830453950764066
0.03,11820864.174607227,2,0.382,0.2149651092891831,4.0740308173132815,-0.1971205447156525,-0.042374039437943545
0.03,12138469.882770432,2,0.382,0.2149651092891831,4.183492818034941,-0.20637410150870317,-0.04436323128527535
0.03,12464609.094437936,2,0.382,0.2149651092891831,4.29589586906753,-0.21288069382308655,-0.04576192161323693
0.03,12799511.08975231,2,0.382,0.2149651092891831,4.4113189912299,-0.21649301281481187,-0.04653844416008055
0.03,13143411.309208022,2,0.382,0.2149651092891831,4.52984332849054,-0.21709023627854518,-0.046666826367232045
0.03,13496551.519169025,2,0.382,0.2149651092891831,4.651552205012794,-0.21458428715366545,-0.04612813473972915
0.03,13859179.981833793,2,0.382,0.2149651092891831,4.776531183732875,-0.20892642708187475,-0.044911892231053754
0.03,14231551.629766876,2,0.382,0.2149651092891831,4.904868126511723,-0.2001140466376131,-0.04301753790575518
0.03,14613928.245119832,2,0.382,0.2149651092891831,5.036653255903048,-0.18819746864576775,-0.040455889415385075
0.03,15006578.643667515,2,0.382,0.2149651092891831,5.171979218580963,-0.1732865306287286,-0.037250557994948016
0.03,15409778.863789089,2,0.382,0.2149651092891831,5.310941150471816,-0.155556657933387,-0.03343925397331061
0.03,15823812.360526627,2,0.382,0.2149651092891831,5.4536367436359905,-0.13525408219865676,-0.029074908561642406
0.03,16248970.204857726,2,0.382,0.2149651092891831,5.600166314946705,-0.11269980308621341,-0.02422652548729728
0.03,16685551.288322221,2,0.382,0.2149651092891831,5.750632876614095,-0.08829183815022335,-0.01897966463730563
0.03,17133862.533146854,2,0.382,0.2149651092891831,5.905142208604141,-0.0625052610373811,-0.013436450270049548
0.03,17594219.108015623,2,0.382,0.2149651092891831,6.063802933003376,-0.035889497801045396,-0.007714989817135621
0.03,18066944.6496375,2,0.382,0.2149651092891831,6.226726590381635,-0.0090623421873232,-0.0019480873787139064
0.03,18552371.4902673,2,0.382,0.2149651092891831,6.394027718206541,0.01729982825191183,0.0037188594708563246
0.03,19050840.891339578,2,0.382,0.2149651092891831,6.565823931364843,0.04247609296558585,0.009130877966524663
0.03,19562703.28337992,2,0.382,0.2149651092891831,6.742236004847223,0.06571963396289701,0.014127428297279266
0.03,20088318.512362193,2,0.382,0.2149651092891831,6.923387958654705,0.08628116444642767,0.018547439944824304
0.03,20628056.09268498,2,0.382,0.2149651092891831,7.109407144986334,0.10343708065938256,0.02223536334849822
0.03,21182295.466945045,2,0.382,0.2149651092891831,7.300424337769446,0.11652196355426729,0.02504815663003328
0.03,21751426.272690464,2,0.382,0.2149651092891831,7.496573824595456,0.1249646654835824,0.026863042972964497
0.03,22335848.616340913,2,0.382,0.2149651092891831,7.697993501125787,0.1283267516732623,0.02758577419816869
0.03,22935973.35446775,2,0.382,0.2149651092891831,7.904824968034344,0.12634153952062077,0.02715902285081389
